# 240827_143651_group_Rb87.dat
# Laser spectroscopy of rubidium
# mode: scanning laser current/frequency via I/P MOD
# 
x(A/Hz/V/nm) yai0(V) yai1(V) yai2(V) yai3(V) yai4(V)
1.4047	-0.0220	0.0277	0.0000	0.0270	-0.3038
1.4052	-0.0218	0.0276	0.0000	0.0269	-0.3037
1.4057	-0.0219	0.0277	0.0000	0.0270	-0.3037
1.4062	-0.0218	0.0276	-0.0000	0.0270	-0.3037
1.4067	-0.0219	0.0276	-0.0000	0.0270	-0.3036
1.4072	-0.0218	0.0276	-0.0000	0.0270	-0.3036
1.4077	-0.0219	0.0276	-0.0000	0.0269	-0.3035
1.4082	-0.0218	0.0276	0.0000	0.0270	-0.3035
1.4087	-0.0218	0.0276	0.0000	0.0270	-0.3034
1.4093	-0.0219	0.0276	0.0000	0.0270	-0.3033
1.4098	-0.0220	0.0276	0.0000	0.0270	-0.3032
1.4103	-0.0220	0.0276	0.0000	0.0270	-0.3031
1.4108	-0.0220	0.0277	0.0000	0.0270	-0.3030
1.4113	-0.0219	0.0277	-0.0000	0.0270	-0.3029
1.4118	-0.0219	0.0277	0.0000	0.0270	-0.3027
